question_id,question,label,source,source_id,domain,difficulty,is_synthetic,quality_score,classification_confidence,split
EMP26_052000,"When operating within mission-critical transactional ACID database clusters, what are the key architectural trade-offs behind asymmetric elliptic curve cryptography and digital signature verification to prevent CPU cache line invalidation and false sharing?",Technical Knowledge,SyntheticAugmentation,SYNTH_TECH_8712,Cybersecurity,Medium,True,0.916,0.95,train
EMP26_052001,For a Architect engineering position: How do storage engines prevent data corruption in virtual memory page translation and TLB cache invalidation within latency-critical financial trading applications to guarantee data durability and eliminate corruption?,Technical Knowledge,SyntheticAugmentation,SYNTH_TECH_3381,Frontend Development,Medium,True,0.946,0.934,train
EMP26_052002,"How do you maintain high team velocity and morale while taking decisive ownership of an unmaintained, mission-critical legacy microservice during a high-stakes multi-region cloud migration to align engineering roadmaps with broader corporate business objectives?",Leadership,SyntheticAugmentation,SYNTH_LEAD_3997,Software Testing,Hard,True,0.883,0.989,train
EMP26_052003,For a Junior engineering position: What are the key architectural trade-offs behind Bloom filter false positive probability and bit vector hashing in containerized Kubernetes microservices with CPU quotas to maintain high availability during sudden node partitions?,Technical Knowledge,SyntheticAugmentation,SYNTH_TECH_5777,Embedded Systems,Hard,True,0.886,0.956,train
EMP26_052004,"When operating when operating at large scale across distributed nodes, how do you enforce security, reliability, and automated testing when implementing deep linking and universal links with robust fallback routing across Android and iOS to achieve full end-to-end test coverage and observability?",Role-Specific Skills,SyntheticAugmentation,SYNTH_ROLE_8007,Mobile Development,Medium,True,0.913,0.951,train
EMP26_052005,"When within an enterprise organization with rigid compliance constraints, describe a situation where you demonstrated technical leadership by leading the zero-downtime sunsetting and migration of an obsolete transactional database to empower developers to take full end-to-end ownership of their deliverables?",Leadership,SyntheticAugmentation,SYNTH_LEAD_6894,Frontend Development,Hard,True,0.965,0.925,train
EMP26_052006,"In an advanced troubleshooting interview: How would you design an optimal algorithmic approach to solve finding the median of two sorted arrays in logarithmic O(log(min(m, n))) time in an asynchronous event-driven architecture utilizing Apache Kafka to prevent database master node exhaustion and lock contention?",Problem Solving,SyntheticAugmentation,SYNTH_PROB_863,Machine Learning,Hard,True,0.978,0.971,train
EMP26_052007,How do you approach the leadership responsibility of spearheading a cross-team platform engineering initiative to accelerate developer velocity within an enterprise organization with rigid compliance constraints to deliver mission-critical software milestones on schedule and within budget?,Leadership,SyntheticAugmentation,SYNTH_LEAD_1928,Frontend Development,Medium,True,0.941,0.965,train
EMP26_052008,How do you negotiate technical compromises regarding the architectural trade-offs between managed cloud services and custom self-hosted stacks to distributed remote team members working across different time zones when communicating sudden project delay projections?,Communication,SyntheticAugmentation,SYNTH_COMM_8998,Database Engineering,Medium,True,0.936,0.948,train
EMP26_052009,"When during an architectural design review (RFC) presentation, how do you negotiate technical compromises regarding why automated end-to-end testing suites require dedicated sprint capacity to security compliance auditors and legal counsel?",Communication,SyntheticAugmentation,SYNTH_COMM_7643,Data Science,Medium,True,0.891,0.912,train
EMP26_052010,"When encountering detecting the entry cycle node in a directed graph with millions of vertices under sustained peak flash-sale customer traffic, walk me through your step-by-step troubleshooting methodology for it to prevent database master node exhaustion and lock contention?",Problem Solving,SyntheticAugmentation,SYNTH_PROB_2319,Embedded Systems,Medium,True,0.906,0.982,train
EMP26_052011,What are the key trade-offs between Cypress and Kubernetes Pods when working on cloud container orchestration?,Role-Specific Skills,CuratedHistoricalQuestions,EMP26_052011,DevOps,Hard,False,1.0,0.9937,test
EMP26_052012,"In an advanced troubleshooting interview: Describe your technical procedure to triage, debug, and remediate serializing and deserializing a complex directed graph while handling cyclic references within an analytical data warehouse executing complex aggregation queries to restore service level objectives (SLOs) without customer downtime?",Problem Solving,SyntheticAugmentation,SYNTH_PROB_5685,Machine Learning,Hard,True,0.967,0.978,train
EMP26_052013,"As a Principal Database Engineering specialist, from a domain architecture standpoint, what tools and strategies do you use for optimizing analytical aggregations on columnar data stores like ClickHouse, DuckDB, or Snowflake in resource-constrained or latency-critical deployment scenarios to prevent memory leaks and operational bottlenecks?",Role-Specific Skills,SyntheticAugmentation,SYNTH_ROLE_6522,Database Engineering,Hard,True,0.975,0.956,train
EMP26_052014,How do you ensure cross-functional alignment when discussing why postponing critical security dependency updates introduces unacceptable legal risks to product managers during sprint planning during an architectural design review (RFC) presentation?,Communication,SyntheticAugmentation,SYNTH_COMM_6179,Embedded Systems,Medium,True,0.924,0.983,train
EMP26_052015,"When in a fast-paced continuous deployment environment shipping fifty times daily, give an example of how you successfully managed to advocating for dedicated sprint capacity to pay down high-risk technical debt to establish a culture of continuous learning and proactive knowledge sharing?",Leadership,SyntheticAugmentation,SYNTH_LEAD_9305,Software Testing,Hard,True,0.953,0.938,train
EMP26_052016,"When during an enterprise client escalation meeting, how do you communicate unexpected technical roadblocks concerning the technical limitations, latency overhead, and hallucination risks of generative AI models to external third-party API integration partners?",Communication,SyntheticAugmentation,SYNTH_COMM_8444,Database Engineering,Hard,True,0.969,0.952,train
EMP26_052017,"When encountering an exponential retry storm in an asynchronous queue that overwhelmed downstream backends within a low-latency gRPC inter-service communication mesh, if you were assigned as incident commander to mitigate it to restore service level objectives (SLOs) without customer downtime?",Problem Solving,SyntheticAugmentation,SYNTH_PROB_5731,Cloud Engineering,Medium,True,0.901,0.935,train
EMP26_052018,"How would you design, implement, and optimize preventing Server-Side Request Forgery (SSRF) vulnerabilities in cloud environments under stringent data compliance and security requirements to eliminate security vulnerabilities and data leaks?",Role-Specific Skills,SyntheticAugmentation,SYNTH_ROLE_6161,Cybersecurity,Medium,True,0.926,0.921,train
EMP26_052019,"When operating in high-throughput distributed microservice clusters, what is the difference in operational mechanics between consistent hashing rings with virtual token partitions to maximize network bandwidth utilization without buffer bloat?",Technical Knowledge,SyntheticAugmentation,SYNTH_TECH_1981,Data Science,Medium,True,0.963,0.973,train
EMP26_052020,"As a Architect Full Stack Development engineer, what communication techniques do you use when translating why automated end-to-end testing suites require dedicated sprint capacity to non-technical C-level executive leadership when resolving contentious comments on a critical pull request?",Communication,SyntheticAugmentation,SYNTH_COMM_429,Full Stack Development,Medium,True,0.979,0.959,train
EMP26_052021,"When during a high-severity production incident review, how do you communicate unexpected technical roadblocks concerning the architectural trade-offs between managed cloud services and custom self-hosted stacks to customer support leads handling end-user escalations?",Communication,SyntheticAugmentation,SYNTH_COMM_8986,Cybersecurity,Hard,True,0.944,0.963,train
